viagem_id,veiculo_id,motorista_id,geocerca_origem_id,geocerca_destino_id,data_inicio,data_fim_prevista,data_fim_real,status,distancia_km,peso_carga_kg,nota_fiscal
VIA-000670,VEI-0028,MOT-0050,GEO-0001,GEO-0032,2026-04-28 21:37:45.664397,2026-04-30 05:37:45.664397,2026-04-30 13:37:45.664397,concluida,780,1554,NF-223959
VIA-000671,VEI-0130,MOT-0096,GEO-0008,GEO-0021,2026-04-28 21:36:42.696246,2026-05-01 15:36:42.696246,,cancelada,463,4793,NF-965606
VIA-000672,VEI-0086,MOT-0049,GEO-0006,GEO-0030,2026-04-28 21:35:40.477142,2026-04-29 23:35:40.477142,,atrasada,2477,24069,NF-736098
VIA-000673,VEI-0045,MOT-9999,GEO-0003,GEO-0025,2026-04-28 21:39:21.542382,2026-04-30 05:39:21.542382,2026-04-30 13:39:21.542382,concluida,508,16032,NF-752855
VIA-000674,VEI-0108,MOT-0006,GEO-0002,GEO-0019,2026-04-28 21:38:26.562003,2026-04-29 11:38:26.562003,,cancelada,2290,1923,NF-807391
VIA-000675,VEI-0146,MOT-0040,GEO-0007,GEO-0003,2026-04-28 21:34:22.553020,2026-04-29 15:34:22.553020,2026-04-29 21:34:22.553020,concluida,1771,36947,NF-989256
VIA-000676,VEI-0032,MOT-0117,GEO-0007,GEO-0021,2026-04-28 21:38:42.527149,2026-04-30 01:38:42.527149,2026-04-30 00:38:42.527149,concluida,1871,17665,NF-801527
VIA-000677,VEI-0050,MOT-0073,GEO-0002,GEO-0020,2026-04-28 21:38:07.744574,2026-04-29 08:38:07.744574,,cancelada,1535,32830,NF-570590
VIA-000678,VEI-0109,MOT-0031,GEO-0004,GEO-0033,2026-04-28 21:34:48.368612,2026-04-29 20:34:48.368612,2026-04-30 02:34:48.368612,concluida,324,12559,NF-993709
VIA-000679,VEI-0063,MOT-0008,GEO-0008,GEO-0006,2026-04-28 21:37:39.847902,2026-04-30 20:37:39.847902,2026-04-30 18:37:39.847902,concluida,1306,6184,NF-179565
VIA-000680,VEI-0144,MOT-0020,GEO-0005,GEO-0021,2026-04-28 21:36:36.164643,2026-04-30 00:36:36.164643,,atrasada,258,14424,NF-794898
VIA-000681,VEI-0121,MOT-0092,GEO-0003,GEO-0019,2026-04-28 21:39:23.345648,2026-04-29 01:39:23.345648,2026-04-29 05:39:23.345648,concluida,2218,9992,NF-733513
VIA-000682,VEI-0126,MOT-0069,GEO-0006,GEO-0028,2026-04-28 21:37:48.770014,2026-05-01 03:37:48.770014,2026-05-01 04:37:48.770014,concluida,1254,30679,NF-330822
VIA-000683,VEI-0030,MOT-0094,GEO-0001,GEO-0020,2026-04-28 21:35:40.730909,2026-04-29 11:35:40.730909,,cancelada,445,11144,NF-808077
VIA-000684,VEI-0139,MOT-0058,GEO-0004,GEO-0027,2026-04-28 21:39:34.810632,2026-04-29 21:39:34.810632,2026-04-30 01:39:34.810632,concluida,2166,21632,NF-594700
VIA-000685,VEI-0072,MOT-0088,GEO-0008,GEO-0032,2026-04-28 21:33:53.869787,2026-04-30 19:33:53.869787,2026-05-01 01:33:53.869787,concluida,2477,5144,NF-134032
VIA-000686,VEI-0016,MOT-0045,GEO-0003,GEO-0007,2026-04-28 21:38:04.139971,2026-05-01 18:38:04.139971,2026-05-01 20:38:04.139971,concluida,509,7047,NF-630829
VIA-000687,VEI-0077,MOT-9999,GEO-0005,GEO-0035,2026-04-28 21:37:57.177436,2026-05-01 19:37:57.177436,,cancelada,354,23823,NF-122245
VIA-000688,VEI-0092,MOT-0080,GEO-0004,GEO-0028,2026-04-28 21:35:46.627934,2026-05-01 16:35:46.627934,2026-05-01 23:35:46.627934,concluida,1639,14945,NF-851684
VIA-000689,VEI-0008,MOT-0066,GEO-0004,GEO-0002,2026-04-28 21:39:00.363495,2026-04-29 21:39:00.363495,,atrasada,2393,1920,NF-812336
VIA-000690,VEI-0112,MOT-0004,GEO-0005,GEO-0002,2026-04-28 21:35:25.137379,2026-04-30 10:35:25.137379,2026-04-30 12:35:25.137379,concluida,2132,21911,NF-706443
VIA-000691,VEI-0125,MOT-0082,GEO-0005,GEO-0001,2026-04-28 21:34:57.168477,2026-04-29 08:34:57.168477,2026-04-29 06:34:57.168477,concluida,2182,26897,NF-356771
VIA-000692,VEI-0101,MOT-0091,GEO-0007,GEO-0021,2026-04-28 21:33:59.119394,2026-05-01 04:33:59.119394,,em_transito,612,18679,NF-201541
VIA-000693,VEI-0003,MOT-0089,GEO-0001,GEO-0002,2026-04-28 21:38:38.234020,2026-04-30 06:38:38.234020,2026-04-30 11:38:38.234020,concluida,255,30373,NF-343379
VIA-000694,VEI-0068,MOT-0089,GEO-0006,GEO-0030,2026-04-28 21:37:05.339765,2026-04-30 15:37:05.339765,2026-04-30 14:37:05.339765,concluida,394,37425,NF-360368
VIA-000695,VEI-0115,MOT-0073,GEO-0006,GEO-0035,2026-04-28 21:35:18.270604,2026-04-30 13:35:18.270604,2026-04-30 18:35:18.270604,concluida,1712,25988,NF-527095
VIA-000696,VEI-0135,MOT-0014,GEO-0006,GEO-0037,2026-04-28 21:38:19.626398,2026-04-29 07:38:19.626398,,atrasada,1575,36272,NF-438698
VIA-000697,VEI-0025,MOT-0030,GEO-0003,GEO-0025,2026-04-28 21:36:31.606059,2026-05-01 02:36:31.606059,2026-05-01 00:36:31.606059,concluida,588,7275,NF-784579
VIA-000698,VEI-0063,MOT-0031,GEO-0004,GEO-0030,,2026-04-30 17:36:04.571659,2026-05-01 00:36:04.571659,concluida,703,15178,NF-434585
VIA-000699,VEI-0064,MOT-0106,GEO-0006,GEO-0025,2026-04-28 21:37:14.287908,2026-04-30 07:37:14.287908,,em_transito,1392,16995,NF-796985
VIA-000700,VEI-0121,MOT-0014,GEO-0004,GEO-0022,2026-04-28 21:36:17.279880,2026-04-29 11:36:17.279880,2026-04-29 12:36:17.279880,concluida,831,19864,
VIA-000701,VEI-0102,MOT-0080,GEO-0005,GEO-0020,2026-04-28 21:38:53.321208,2026-04-29 19:38:53.321208,2026-04-29 17:38:53.321208,concluida,781,29750,NF-130204
VIA-000702,VEI-0040,MOT-0074,GEO-0006,GEO-0005,2026-04-28 21:38:45.764192,2026-04-30 03:38:45.764192,2026-04-30 06:38:45.764192,concluida,2001,13966,NF-773063
VIA-000703,VEI-0058,MOT-0115,GEO-0007,GEO-0030,2026-04-28 21:39:26.254678,2026-05-01 05:39:26.254678,,atrasada,1007,37216,NF-817035
VIA-000704,VEI-0063,MOT-0010,GEO-0007,GEO-0035,2026-04-28 21:35:51.259219,2026-05-01 12:35:51.259219,2026-05-01 15:35:51.259219,concluida,652,3878,NF-612165
VIA-000705,VEI-0062,MOT-0067,GEO-0007,GEO-0036,2026-04-28 21:34:04.704834,2026-04-30 12:34:04.704834,2026-04-30 15:34:04.704834,concluida,846,5282,NF-769978
VIA-000706,VEI-0093,MOT-0041,GEO-0004,GEO-0022,2026-04-28 21:38:20.804910,2026-05-01 17:38:20.804910,,em_transito,1991,5699,NF-180212
VIA-000707,VEI-0144,MOT-0055,GEO-0003,GEO-0020,2026-04-28 21:35:01.235017,2026-04-30 06:35:01.235017,2026-04-30 09:35:01.235017,concluida,525,34216,NF-438652
VIA-000708,VEI-0059,MOT-0065,GEO-0006,GEO-0035,2026-04-28 21:35:02.253299,2026-04-29 15:35:02.253299,2026-04-29 20:35:02.253299,concluida,1083,16869,NF-465692
VIA-000709,VEI-0022,MOT-0032,GEO-0007,GEO-0032,2026-04-28 21:36:11.738369,2026-05-01 03:36:11.738369,2026-05-01 01:36:11.738369,concluida,2413,13041,NF-936264
VIA-000710,VEI-0018,MOT-0098,GEO-0008,GEO-0038,2026-04-28 21:39:26.368760,2026-04-30 20:39:26.368760,,em_transito,947,9474,NF-337251
VIA-000711,VEI-0001,MOT-0015,GEO-0002,GEO-0028,2026-04-28 21:35:11.053491,2026-04-30 06:35:11.053491,2026-04-30 08:35:11.053491,concluida,1556,884,NF-437156
VIA-000712,VEI-0009,MOT-0017,GEO-0006,GEO-0022,2026-04-28 21:37:06.210951,2026-04-29 09:37:06.210951,2026-04-29 10:37:06.210951,concluida,1480,37475,
VIA-000713,VEI-0040,MOT-0031,GEO-0002,GEO-0023,2026-04-28 21:37:25.460620,2026-05-01 09:37:25.460620,,cancelada,581,30618,NF-344521
VIA-000714,VEI-0090,MOT-0116,GEO-0008,GEO-0033,2026-04-28 21:38:23.189778,2026-04-29 04:38:23.189778,,em_transito,1589,17192,NF-565219
VIA-000715,VEI-0095,MOT-0054,GEO-0007,GEO-0024,2026-04-28 21:39:01.778027,2026-05-01 12:39:01.778027,2026-05-01 14:39:01.778027,concluida,1426,13477,NF-321409
VIA-000716,VEI-0076,MOT-0063,GEO-0003,GEO-0028,2026-04-28 21:37:19.305016,2026-05-01 05:37:19.305016,2026-05-01 04:37:19.305016,concluida,1193,11921,NF-888034
VIA-000717,VEI-0085,MOT-0065,GEO-0001,GEO-0035,2026-04-28 21:38:09.678867,2026-04-30 13:38:09.678867,,em_transito,1428,25893,NF-195958
VIA-000718,VEI-0069,MOT-0010,GEO-0001,GEO-0032,2026-04-28 21:38:35.084067,2026-05-01 13:38:35.084067,,cancelada,407,35270,NF-351101
VIA-000719,VEI-0076,MOT-0018,GEO-0008,GEO-0021,2026-04-28 21:34:48.624836,2026-04-30 00:34:48.624836,2026-04-30 07:34:48.624836,concluida,2015,11824,NF-913262
VIA-000720,VEI-0094,MOT-0025,GEO-0006,GEO-0033,2026-04-28 21:37:51.370541,2026-05-01 01:37:51.370541,2026-04-30 23:37:51.370541,concluida,223,21426,NF-825668
VIA-000721,VEI-0095,MOT-0102,GEO-0007,GEO-0027,2026-04-28 21:33:40.309208,2026-04-29 03:33:40.309208,2026-04-29 08:33:40.309208,concluida,760,28332,NF-504478
VIA-000722,VEI-0138,MOT-0099,GEO-0002,GEO-0034,2026-04-28 21:34:32.207943,2026-05-01 05:34:32.207943,2026-05-01 08:34:32.207943,concluida,1428,2439,NF-959288
VIA-000723,VEI-0059,MOT-0047,GEO-0001,GEO-0036,2026-04-28 21:39:25.550445,2026-05-01 02:39:25.550445,,em_transito,936,7949,NF-115527
VIA-000724,VEI-0001,MOT-0067,GEO-0008,GEO-0025,2026-04-28 21:36:46.523187,2026-04-30 11:36:46.523187,,cancelada,1150,31844,NF-608643
VIA-000725,VEI-0040,MOT-0055,GEO-0003,GEO-0031,2026-04-28 21:38:39.772612,2026-04-29 20:38:39.772612,,atrasada,1002,12979,NF-431659
VIA-000726,VEI-0137,MOT-0102,GEO-0005,GEO-0036,2026-04-28 21:33:47.598490,2026-05-01 01:33:47.598490,2026-05-01 06:33:47.598490,concluida,1794,19237,NF-706412
VIA-000727,VEI-0127,MOT-0009,GEO-0005,GEO-0022,2026-04-28 21:38:40.553476,2026-04-29 22:38:40.553476,2026-04-29 20:38:40.553476,concluida,727,9114,NF-950409
VIA-000728,VEI-0144,MOT-0044,GEO-0003,GEO-0024,2026-04-28 21:33:45.129040,2026-04-29 12:33:45.129040,2026-04-29 19:33:45.129040,concluida,906,6323,NF-597352
VIA-000729,VEI-0138,MOT-0109,GEO-0002,GEO-0030,2026-04-28 21:36:46.394631,2026-04-30 18:36:46.394631,,em_transito,558,16611,
VIA-000730,VEI-0033,MOT-0107,GEO-0005,GEO-0030,2026-04-28 21:37:24.867932,2026-04-30 15:37:24.867932,2026-04-30 17:37:24.867932,concluida,582,1497,NF-553910
VIA-000731,VEI-0029,MOT-0079,GEO-0001,GEO-0021,2026-04-28 21:34:42.253115,2026-05-01 05:34:42.253115,2026-05-01 03:34:42.253115,concluida,1600,32681,NF-874684
VIA-000732,VEI-0069,MOT-0081,GEO-0006,GEO-0020,2026-04-28 21:37:48.460505,2026-04-30 05:37:48.460505,,cancelada,1467,39596,NF-885522
VIA-000733,VEI-0037,MOT-0018,GEO-0006,GEO-0038,2026-04-28 21:33:49.572732,2026-04-30 05:33:49.572732,,em_transito,101,29325,NF-827464
VIA-000734,VEI-0072,MOT-0082,GEO-0008,GEO-0034,2026-04-28 21:39:29.536504,2026-05-01 00:39:29.536504,2026-05-01 07:39:29.536504,concluida,1239,25764,NF-578531
VIA-000735,VEI-0054,MOT-0020,GEO-0003,GEO-0030,2026-04-28 21:37:39.530466,2026-04-30 19:37:39.530466,2026-05-01 01:37:39.530466,concluida,1026,19428,NF-206491
VIA-000736,VEI-0076,MOT-0045,GEO-0003,GEO-0027,2026-04-28 21:37:00.952610,2026-04-29 02:37:00.952610,2026-04-29 03:37:00.952610,concluida,2343,20487,NF-960755
VIA-000737,VEI-0056,MOT-0105,GEO-0004,GEO-0007,2026-04-28 21:34:52.459095,2026-04-29 08:34:52.459095,,em_transito,2310,1210,NF-809187
VIA-000738,VEI-0120,MOT-0090,GEO-0007,GEO-0034,2026-04-28 21:38:23.225612,2026-05-01 06:38:23.225612,,atrasada,1086,3167,NF-354567
VIA-000739,VEI-0010,MOT-0082,GEO-0008,GEO-0023,2026-04-28 21:34:00.167214,2026-04-29 03:34:00.167214,2026-04-29 02:34:00.167214,concluida,881,22519,NF-971552
VIA-000740,VEI-0029,MOT-0085,GEO-0008,GEO-0004,2026-04-28 21:38:15.824471,2026-04-29 10:38:15.824471,2026-04-29 12:38:15.824471,concluida,308,33893,NF-376953
VIA-000741,VEI-0042,MOT-0040,GEO-0003,GEO-0031,2026-04-28 21:36:47.488503,2026-04-29 20:36:47.488503,,cancelada,2394,0,NF-163259
VIA-000742,VEI-0056,MOT-9999,GEO-0004,GEO-0025,2026-04-28 21:34:12.218933,2026-04-30 00:34:12.218933,,atrasada,2479,27749,NF-601986
VIA-000743,VEI-0090,MOT-0029,GEO-0002,GEO-0037,2026-04-28 21:36:49.629654,2026-04-30 05:36:49.629654,2026-04-30 03:36:49.629654,concluida,2404,6872,NF-271194
VIA-000744,VEI-0138,MOT-0025,GEO-0003,GEO-0005,2026-04-28 21:34:20.953161,2026-05-01 21:34:20.953161,2026-05-01 20:34:20.953161,concluida,1713,10065,NF-937764
VIA-000745,VEI-0052,MOT-0108,GEO-0001,GEO-0024,2026-04-28 21:35:34.267527,2026-04-30 22:35:34.267527,,em_transito,1858,2417,NF-318178
VIA-000746,VEI-0141,MOT-0099,GEO-0002,GEO-0038,2026-04-28 21:38:39.929469,2026-05-01 12:38:39.929469,,atrasada,2061,3616,NF-236336
VIA-000747,VEI-0048,MOT-0043,GEO-0006,GEO-0007,,2026-05-01 15:37:52.525201,2026-05-01 18:37:52.525201,concluida,533,6534,NF-648742
VIA-000748,VEI-0050,MOT-0096,GEO-0008,GEO-0029,2026-04-28 21:36:21.242745,2026-04-30 01:36:21.242745,,atrasada,850,13728,NF-965922
VIA-000749,VEI-0017,MOT-9999,GEO-0007,GEO-0025,2026-04-28 21:38:38.159061,2026-04-29 16:38:38.159061,2026-04-29 23:38:38.159061,concluida,1503,14480,NF-482639
VIA-000750,VEI-0084,MOT-0026,GEO-0001,GEO-0006,2026-04-28 21:37:34.040971,2026-04-29 22:37:34.040971,2026-04-30 05:37:34.040971,concluida,1723,11983,NF-177886
VIA-000751,VEI-0073,MOT-0025,GEO-0001,GEO-0019,2026-04-28 21:36:00.456713,2026-04-29 23:36:00.456713,2026-04-29 23:36:00.456713,concluida,1268,36919,NF-330590
VIA-000752,VEI-0068,MOT-0046,GEO-0005,GEO-0002,2026-04-28 21:33:47.320909,2026-04-29 17:33:47.320909,2026-04-29 16:33:47.320909,concluida,1347,4682,NF-130840
VIA-000753,VEI-0007,MOT-0015,GEO-0006,GEO-0028,2026-04-28 21:35:48.769392,2026-05-01 15:35:48.769392,2026-05-01 13:35:48.769392,concluida,523,28042,NF-844580
VIA-000754,VEI-0138,MOT-0075,GEO-0007,GEO-0036,2026-04-28 21:38:24.714371,2026-05-01 19:38:24.714371,2026-05-01 17:38:24.714371,concluida,1327,29211,NF-763045
VIA-000755,VEI-0105,MOT-0106,GEO-0004,GEO-0036,2026-04-28 21:34:20.760223,2026-04-30 12:34:20.760223,2026-04-30 14:34:20.760223,concluida,1722,8123,NF-295617
VIA-000756,VEI-0014,MOT-0015,GEO-0006,GEO-0032,2026-04-28 21:37:54.074364,2026-04-30 17:37:54.074364,,atrasada,95,20562,NF-934872
VIA-000757,VEI-0128,MOT-0118,GEO-0002,GEO-0005,2026-04-28 21:37:34.094965,2026-04-30 14:37:34.094965,2026-04-30 12:37:34.094965,concluida,1419,38834,NF-950189
VIA-000758,VEI-0096,MOT-0049,GEO-0008,GEO-0030,2026-04-28 21:33:47.794959,2026-04-29 10:33:47.794959,,em_transito,2435,9567,NF-922846
VIA-000759,VEI-0115,MOT-0016,GEO-0006,GEO-0033,2026-04-28 21:36:42.766927,2026-04-29 13:36:42.766927,,em_transito,211,29914,NF-987440
VIA-000760,VEI-0021,MOT-0067,GEO-0007,GEO-0029,2026-04-28 21:34:00.173202,2026-04-30 22:34:00.173202,2026-04-30 23:34:00.173202,concluida,1446,33798,NF-863012
VIA-000761,VEI-0035,MOT-0039,GEO-0001,GEO-0002,2026-04-28 21:36:41.784055,2026-05-01 14:36:41.784055,2026-05-01 16:36:41.784055,concluida,396,2102,NF-724173
VIA-000762,VEI-0013,MOT-0088,GEO-0003,GEO-0007,2026-04-28 21:33:56.092091,2026-05-01 06:33:56.092091,2026-05-01 14:33:56.092091,concluida,2246,8803,NF-144791
VIA-000763,VEI-0013,MOT-0031,GEO-0005,GEO-0001,2026-04-28 21:35:46.117007,2026-04-29 17:35:46.117007,2026-04-29 16:35:46.117007,concluida,1426,15208,NF-415142
VIA-000764,VEI-0062,MOT-0088,GEO-0007,GEO-0025,2026-04-28 21:37:33.025194,2026-05-01 16:37:33.025194,,em_transito,1581,1115,NF-635929
VIA-000765,VEI-0018,MOT-0006,GEO-0006,GEO-0030,2026-04-28 21:37:54.873259,2026-05-01 03:37:54.873259,2026-05-01 08:37:54.873259,concluida,170,12909,NF-914429
VIA-000766,VEI-0107,MOT-0056,GEO-0005,GEO-0004,2026-04-28 21:36:54.200421,2026-04-29 03:36:54.200421,2026-04-29 07:36:54.200421,concluida,1459,19962,NF-228959
VIA-000767,VEI-0034,MOT-0045,GEO-0008,GEO-0027,2026-04-28 21:37:15.423498,2026-04-30 02:37:15.423498,,em_transito,669,37199,NF-908998
VIA-000768,VEI-0096,MOT-0013,GEO-0008,GEO-0034,2026-04-28 21:38:11.642162,2026-05-01 13:38:11.642162,,cancelada,1386,26576,NF-615318
VIA-000769,VEI-0106,MOT-0047,GEO-0001,GEO-0005,2026-04-28 21:34:42.358877,2026-05-01 17:34:42.358877,2026-05-01 19:34:42.358877,concluida,1683,24015,NF-692521
VIA-000770,VEI-0015,MOT-0095,GEO-0006,GEO-0022,2026-04-28 21:37:06.006855,2026-04-30 13:37:06.006855,2026-04-30 15:37:06.006855,concluida,2420,18781,NF-832097
VIA-000771,VEI-0142,MOT-0076,GEO-0007,GEO-0030,2026-04-28 21:35:30.274141,2026-04-30 16:35:30.274141,2026-04-30 23:35:30.274141,concluida,776,27292,NF-977882
VIA-000772,VEI-0083,MOT-0077,GEO-0006,GEO-0005,2026-04-28 21:38:53.148386,2026-04-29 05:38:53.148386,2026-04-29 08:38:53.148386,concluida,1943,20594,NF-873031
VIA-000773,VEI-0071,MOT-0049,GEO-0004,GEO-0025,2026-04-28 21:36:52.365424,2026-05-01 17:36:52.365424,,atrasada,1914,29115,NF-872883
VIA-000774,VEI-0138,MOT-0004,GEO-0008,GEO-0025,2026-04-28 21:34:26.218936,2026-04-30 19:34:26.218936,2026-04-30 18:34:26.218936,concluida,229,24166,NF-889611
VIA-000775,VEI-0029,MOT-0113,GEO-0001,GEO-0006,2026-04-28 21:38:27.285824,2026-04-29 17:38:27.285824,2026-04-29 15:38:27.285824,concluida,871,8706,NF-557590
VIA-000776,VEI-0109,MOT-0014,GEO-0007,GEO-0023,2026-04-28 21:34:39.771013,2026-05-01 19:34:39.771013,2026-05-02 00:34:39.771013,concluida,2460,18879,NF-841369
VIA-000777,VEI-0089,MOT-0088,GEO-0007,GEO-0021,2026-04-28 21:33:38.829939,2026-05-01 08:33:38.829939,2026-05-01 11:33:38.829939,concluida,1530,35079,NF-864030
VIA-000778,VEI-0060,MOT-0054,GEO-0002,GEO-0033,2026-04-28 21:37:54.287193,2026-04-30 06:37:54.287193,2026-04-30 05:37:54.287193,concluida,1681,28637,NF-550016
VIA-000779,VEI-0074,MOT-0092,GEO-0004,GEO-0025,2026-04-28 21:34:18.701751,2026-04-29 04:34:18.701751,2026-04-29 11:34:18.701751,concluida,1384,38224,NF-352576
VIA-000780,VEI-0111,MOT-0004,GEO-0004,GEO-0002,2026-04-28 21:34:26.473223,2026-04-29 07:34:26.473223,2026-04-29 09:34:26.473223,concluida,619,22503,NF-536586
VIA-000781,VEI-0132,MOT-0011,GEO-0003,GEO-0034,2026-04-28 21:39:08.821675,2026-05-01 03:39:08.821675,2026-05-01 06:39:08.821675,concluida,604,33767,NF-115045
VIA-000782,VEI-0075,MOT-0041,GEO-0004,GEO-0025,2026-04-28 21:37:27.930146,2026-05-01 16:37:27.930146,2026-05-01 16:37:27.930146,concluida,1425,33889,NF-610913
VIA-000783,VEI-0038,MOT-0040,GEO-0003,GEO-0024,2026-04-28 21:34:15.013050,2026-04-29 08:34:15.013050,,em_transito,2124,21974,NF-211715
VIA-000784,VEI-0145,MOT-0024,GEO-0005,GEO-0021,2026-04-28 21:34:27.483886,2026-04-30 10:34:27.483886,2026-04-30 16:34:27.483886,concluida,2432,35477,NF-705158
VIA-000785,VEI-0119,MOT-0007,GEO-0006,GEO-0003,2026-04-28 21:35:44.277144,2026-04-30 00:35:44.277144,2026-04-30 05:35:44.277144,concluida,1045,3617,NF-565123
VIA-000786,VEI-0107,MOT-0033,GEO-0001,GEO-0033,2026-04-28 21:36:37.384405,2026-04-29 02:36:37.384405,2026-04-29 00:36:37.384405,concluida,2259,22182,NF-580002
VIA-000787,VEI-0087,MOT-0119,GEO-0001,GEO-0019,2026-04-28 21:37:23.239274,2026-05-01 09:37:23.239274,2026-05-01 15:37:23.239274,concluida,1537,3076,NF-391890
VIA-000788,VEI-0061,MOT-0022,GEO-0008,GEO-0029,2026-04-28 21:39:35.298768,2026-04-30 01:39:35.298768,,cancelada,776,25980,NF-515217
VIA-000789,VEI-0032,MOT-0031,GEO-0001,GEO-0024,2026-04-28 21:34:37.322695,2026-04-30 02:34:37.322695,,atrasada,1400,28746,NF-672695
VIA-000790,VEI-0015,MOT-0117,GEO-0006,GEO-0002,2026-04-28 21:36:09.132715,2026-05-01 08:36:09.132715,,em_transito,880,36544,NF-557299
VIA-000791,VEI-0150,MOT-0002,GEO-0001,GEO-0004,2026-04-28 21:37:45.891583,2026-05-01 02:37:45.891583,,em_transito,2275,11827,NF-850984
VIA-000792,VEI-0036,MOT-0017,GEO-0004,GEO-0026,2026-04-28 21:33:44.464401,2026-04-29 15:33:44.464401,2026-04-29 13:33:44.464401,concluida,112,1776,NF-927557
VIA-000793,VEI-0131,MOT-0030,GEO-0001,GEO-0021,2026-04-28 21:37:56.192782,2026-05-01 19:37:56.192782,2026-05-01 17:37:56.192782,concluida,662,6187,
VIA-000794,VEI-0051,MOT-0028,GEO-0003,GEO-0002,2026-04-28 21:38:12.576233,2026-04-29 21:38:12.576233,,em_transito,1292,19030,NF-550613
VIA-000795,VEI-0040,MOT-0058,GEO-0006,GEO-0028,2026-04-28 21:36:38.772300,2026-04-30 16:36:38.772300,2026-04-30 15:36:38.772300,concluida,2095,39289,NF-871524
VIA-000796,VEI-9999,MOT-0054,GEO-0006,GEO-0007,2026-04-28 21:36:16.962219,2026-05-01 15:36:16.962219,2026-05-01 16:36:16.962219,concluida,1839,3063,NF-885541
VIA-000797,VEI-0024,MOT-0056,GEO-0007,GEO-0038,2026-04-28 21:36:28.527966,2026-05-01 02:36:28.527966,2026-05-01 05:36:28.527966,concluida,1150,25032,NF-292901
VIA-000798,VEI-0019,MOT-0087,GEO-0001,GEO-0004,2026-04-28 21:37:45.294919,2026-04-29 05:37:45.294919,2026-04-29 04:37:45.294919,concluida,1131,6714,NF-664354
VIA-000799,VEI-0138,MOT-0049,GEO-0005,GEO-0003,2026-04-28 21:38:46.094990,2026-05-01 02:38:46.094990,2026-05-01 10:38:46.094990,concluida,91,10292,NF-625172
VIA-000800,VEI-0027,MOT-0118,GEO-0006,GEO-0001,2026-04-28 21:35:14.035654,2026-04-30 03:35:14.035654,2026-04-30 03:35:14.035654,concluida,687,3665,NF-105200
VIA-000801,VEI-0118,MOT-0086,GEO-0007,GEO-0001,2026-04-28 21:34:53.946380,2026-05-01 06:34:53.946380,2026-05-01 13:34:53.946380,concluida,433,17226,NF-216257
VIA-000802,VEI-0076,MOT-0051,GEO-0005,GEO-0007,2026-04-28 21:34:59.758463,2026-04-30 08:34:59.758463,,cancelada,2085,18237,NF-619277
VIA-000803,VEI-0044,MOT-0095,GEO-0003,GEO-0022,2026-04-28 21:35:08.559067,2026-04-30 06:35:08.559067,2026-04-30 09:35:08.559067,concluida,2418,6194,NF-981204
VIA-000804,VEI-0061,MOT-0070,GEO-0002,GEO-0022,2026-04-28 21:38:50.247811,2026-04-30 01:38:50.247811,2026-04-30 07:38:50.247811,concluida,1210,20699,
VIA-000805,VEI-0147,MOT-0072,GEO-0005,GEO-0031,2026-04-28 21:37:28.079246,2026-04-29 14:37:28.079246,2026-04-29 21:37:28.079246,concluida,1275,28851,NF-406099
VIA-000806,VEI-0066,MOT-0069,GEO-0002,GEO-0021,2026-04-28 21:36:55.357603,2026-04-30 08:36:55.357603,,em_transito,1514,0,NF-115103
VIA-000807,VEI-0005,MOT-0080,GEO-0007,GEO-0001,2026-04-28 21:38:03.577644,2026-04-29 13:38:03.577644,,cancelada,938,2052,NF-367490
VIA-000808,VEI-0054,MOT-0113,GEO-0005,GEO-0032,2026-04-28 21:35:25.541288,2026-05-01 19:35:25.541288,2026-05-01 23:35:25.541288,concluida,732,11731,NF-365609
VIA-000809,VEI-0047,MOT-0108,GEO-0003,GEO-0019,2026-04-28 21:38:12.347308,2026-04-30 01:38:12.347308,,atrasada,1143,10188,NF-877281
VIA-000810,VEI-0031,MOT-0100,GEO-0005,GEO-0001,2026-04-28 21:35:54.407280,2026-04-30 07:35:54.407280,2026-04-30 15:35:54.407280,concluida,2390,6951,NF-537858
VIA-000811,VEI-0130,MOT-0098,GEO-0006,GEO-0007,2026-04-28 21:36:05.543019,2026-05-01 16:36:05.543019,,em_transito,1861,28519,NF-941322
VIA-000812,VEI-0046,MOT-0100,GEO-0002,GEO-0005,2026-04-28 21:39:17.030163,2026-04-29 10:39:17.030163,,em_transito,947,37202,NF-990589
VIA-000813,VEI-0134,MOT-0081,GEO-0006,GEO-0004,2026-04-28 21:36:01.651111,2026-05-01 04:36:01.651111,,atrasada,2065,18596,NF-472883
VIA-000814,VEI-0122,MOT-0053,GEO-0005,GEO-0032,2026-04-28 21:35:15.073407,2026-05-01 11:35:15.073407,2026-05-01 17:35:15.073407,concluida,1032,22439,NF-874769
VIA-000815,VEI-0095,MOT-0038,GEO-0007,GEO-0031,2026-04-28 21:35:09.362376,2026-04-30 07:35:09.362376,2026-04-30 09:35:09.362376,concluida,2373,37016,NF-815640
VIA-000816,VEI-0135,MOT-0112,GEO-0004,GEO-0030,2026-04-28 21:35:20.054775,2026-04-30 14:35:20.054775,,cancelada,2359,23080,NF-930732
VIA-000817,VEI-0106,MOT-0116,GEO-0008,GEO-0031,2026-04-28 21:36:54.946234,2026-04-30 02:36:54.946234,2026-04-30 05:36:54.946234,concluida,1718,33576,NF-617391
VIA-000818,VEI-0059,MOT-0022,GEO-0001,GEO-0026,2026-04-28 21:39:09.417395,2026-05-01 15:39:09.417395,2026-05-01 15:39:09.417395,concluida,419,6116,NF-140849
